time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.043738300510222226,-0.021438350315315078,10.932468424521353,6.281445288649543,0.047842476530398415,0.0,-0.18681890093467668,-0.04360918804283551,1.8821961436107695,0.0010156604510832032,0.05546061830869983,0.0,453.7886339495034,450.5776842056254,451.57457232346405,450.9605495617811
1.2000000000000006,-0.05617745901582648,-0.024097944092662228,11.053095052559096,6.282058636260894,0.050736874489692774,0.0,-0.2281964177443807,-0.044995438736294774,2.138224890342332,0.024169057460542195,0.027103490757560307,0.0,487.95721395311057,485.83695136196565,487.20950059898337,488.93731697809574
1.2600000000000007,-0.0707450310731999,-0.026812495927006942,11.180861737402656,1.778991951084663e-06,0.05244003970218181,0.0,-0.25753313505577563,-0.04537803806802375,2.120687096062934,0.005034067610373136,0.030834840760553418,0.0,402.50705576892983,402.84489989472905,403.8817085906691,402.15224562308447
1.3200000000000007,-0.08719657887737294,-0.02953403608431324,11.309340454335414,6.283025334924871,0.05463645040868492,0.0,-0.29103972692804014,-0.04532575971398913,2.1618454294136398,-0.026380048026682767,0.046184942393814994,0.0,422.52869007641493,423.8505908205291,423.40950763286025,420.6983439575461
1.3800000000000008,-0.10594022213182316,-0.03226423775206526,11.44458088049183,6.281329383777313,0.05715651083453288,0.0,-0.33403469609775344,-0.04586792140791186,2.345785978087529,-0.03233205976251141,0.031946222609530506,0.0,468.0238157415595,466.91517819437007,467.8754595881669,467.4116763515454
1.4400000000000008,-0.1274921293255719,-0.03507402817854561,11.59385968210768,6.279657049569794,0.059280786330307755,0.0,-0.3845910187419079,-0.0480219837215215,2.6295412573729764,-0.02018367746172271,0.04155117510483254,0.0,496.64235378220934,497.34670545572874,496.95600651295473,497.84551174892164
1.5000000000000009,-0.15196282133701564,-0.038042853757056606,11.75726307456931,6.278115828957905,0.06180175135529531,0.0,-0.4313623888187953,-0.05109140672528532,2.816768719391113,-0.0399465709880629,0.04292980743620045,0.0,470.82804032941834,470.93553131713685,471.16627745681444,469.63576882409706
1.560000000000001,-0.1791477266013311,-0.041222955594901994,11.929459639355285,6.276054833659794,0.06463140448937565,0.0,-0.4750662150928923,-0.055137708268982545,2.9228226600442233,-0.025016385184077564,0.05450416099680326,0.0,446.16214560963425,447.1074344434278,446.5909261531511,447.806537687812
1.620000000000001,-0.20912959035173204,-0.04469775004337311,12.109740857917862,6.275083163456387,0.06783822305763376,0.0,-0.5246645578688837,-0.06081838430505181,3.0860871682010154,-0.0027013268934366367,0.05124491028045971,0.0,465.6949322104739,465.44166118848557,463.6987842914541,465.4485353788042
1.680000000000001,-0.24200954964496946,-0.04851256632985159,12.297623017477495,6.274511478889323,0.07067831302437799,0.0,-0.5716191233285196,-0.06637106047522341,3.1763709605237613,-0.02890207698077501,0.03807134072574028,0.0,443.9931841001778,442.91237053990255,444.7989932725252,442.64811278674307
